annotator_name,post_id,display_num,label,reason,time_spent_sec,timestamp,attribution_source,unsafe_categories
adash,at://did:plc:qanbnbrtaa4xjz35zfrfqlgh/app.bsky.feed.post/3lstart5gy62e,10772,Safe,NA.,16.9,2026-05-11T06:30:12.179Z,Text|Image,
adash,at://did:plc:y6h4tlfttxm3h4332wt53xx4/app.bsky.feed.post/3m3qacifzvc2k,10773,Safe,NA.,24.2,2026-05-11T06:30:36.663Z,Text|Image,
adash,at://did:plc:bq25gjlsjc4oatp4xvoq2hck/app.bsky.feed.post/3m43esjvh7s22,10774,Safe,NA.,45.6,2026-05-11T06:31:21.387Z,Text,
adash,at://did:plc:223sh4mm53etvqw2kojgqjtb/app.bsky.feed.post/3lwhhtza3qk2e,10775,Safe,NA.,75.6,2026-05-11T06:32:38.291Z,Text|Image,
adash,at://did:plc:65r3dy2t6xfuwidxmzvctvsh/app.bsky.feed.post/3lyaa7y3k5w2v,10776,Safe,NA.,17.2,2026-05-11T06:32:55.702Z,Text,
adash,at://did:plc:jyqy7n6lse7jkw2fc62vm5tv/app.bsky.feed.post/3lqud6owap52a,10777,Safe,NA.,29,2026-05-11T06:33:24.931Z,Text,
adash,at://did:plc:si3whuo7plxf2f7r2xai4lac/app.bsky.feed.post/3lwmjm344mc24,10778,Safe,NA.,24,2026-05-11T06:33:46.796Z,Text,
adash,at://did:plc:xxomlwdcqjkycwmz6omk7qeu/app.bsky.feed.post/3m5jl32tfoc25,10779,Safe,NA.,26.8,2026-05-11T06:34:16.728Z,Text,
adash,at://did:plc:o72p4vv2ahtyvno5hy3jfpwp/app.bsky.feed.post/3lu7iwwksmk23,10780,Safe,NA,25.5,2026-05-11T06:34:42.941Z,Text|Image,
adash,at://did:plc:47y7qzljiluieiqwzykolzfg/app.bsky.feed.post/3lw7y4f4c2k25,10781,Safe,NA.,26.9,2026-05-11T06:35:06.047Z,Image,
adash,at://did:plc:prpxbpfhf2llez4hm7dkuf3o/app.bsky.feed.post/3ltn2dcsas22u,10782,Safe,"It is a bit confusing to be honest,",78.4,2026-05-11T06:36:26.353Z,Text,
adash,at://did:plc:2wt7ulfaahab23rynqlamy33/app.bsky.feed.post/3m2tw5n2cps2t,10783,Safe,NA.,50.5,2026-05-11T06:37:17.059Z,Text,
adash,at://did:plc:rp6six6szznx5q5wtyk5udha/app.bsky.feed.post/3lrjkuncwpk2g,10784,Safe,Not over the line to be labeled.,18.7,2026-05-11T06:37:35.678Z,Text,
adash,at://did:plc:vyl7w7vt7wt3nscrfoui7exl/app.bsky.feed.post/3luiqmvm2nk2h,10785,Safe,NA.,54.5,2026-05-11T06:38:29.662Z,Text,
adash,at://did:plc:zxmdqziz3r4mz6k67tpn7qtf/app.bsky.feed.post/3ltjt55qdm22y,10786,Safe,NA.,10.8,2026-05-11T06:38:39.424Z,Text,
adash,at://did:plc:vs2mllngwde2v7ouig7wh5iw/app.bsky.feed.post/3mazjzhprh22f,10787,Safe,NA.,34.5,2026-05-11T06:39:13.468Z,Text|Image,
adash,at://did:plc:k5b5yi3ald44o2oncgxvivll/app.bsky.feed.post/3lp3pou3vbc2p,10788,Safe,NA.,22.6,2026-05-11T06:39:37.914Z,Text|Image,
adash,at://did:plc:c3s4woz2dxksop7zr4fahtd3/app.bsky.feed.post/3ltjes6ihk72x,10789,Safe,NA.,13,2026-05-11T06:39:49.478Z,Text,
adash,at://did:plc:46uoiw55d2lwrcmtrj4eqndz/app.bsky.feed.post/3lr57qnktts2r,10790,Safe,NA.,10.5,2026-05-11T06:40:00.938Z,Text,
adash,at://did:plc:c6oiutg43c2hwtqv2cc7y65s/app.bsky.feed.post/3lw57lmqlcc2a,10791,Safe,NA.,19,2026-05-11T06:40:20.747Z,Text,
adash,at://did:plc:r5urwk7llhkocsahdnsfevm4/app.bsky.feed.post/3lzwfcnagk22f,10792,Safe,NA.,22.9,2026-05-11T06:40:45.322Z,Text|Image,
adash,at://did:plc:ppsmpzk2akpjubouropeaezj/app.bsky.feed.post/3lwzflifmrc22,10793,Safe,NA.,21.5,2026-05-11T06:41:02.806Z,Text|Image,
adash,at://did:plc:jg4viollihlwp6p3qnojvenw/app.bsky.feed.post/3lxkujumhts2b,10794,Safe,NA.,14.2,2026-05-11T06:41:19.099Z,Text,
adash,at://did:plc:ebzoz6pd24qybvydpvl733ny/app.bsky.feed.post/3llrgymw4tc2t,10795,Safe,Na.,16.5,2026-05-11T06:41:37.448Z,Text,
adash,at://did:plc:vrvqmxudcbteip6xfbirswlt/app.bsky.feed.post/3m33yl2r5ic2n,10796,Safe,NA.,65.3,2026-05-11T06:42:42.520Z,Text,
adash,at://did:plc:igoherpjdlywy4nsycppjiij/app.bsky.feed.post/3ltkpltwlys26,10797,Safe,NA.,17.4,2026-05-11T06:42:57.619Z,Text,
adash,at://did:plc:fymgoufrlhuakl3j5ivaurzb/app.bsky.feed.post/3lxsx42c7vc2o,10798,Safe,Ends with God I want to die -- but it is more like a figure of speech for frustration and not like a suicidal intent.,80.3,2026-05-11T06:44:18.284Z,Text,
adash,at://did:plc:osj4jzski6ue6fpdxuuv5b7s/app.bsky.feed.post/3m7okngbcd22b,10799,Safe,NA.,30.5,2026-05-11T06:44:49.206Z,Text,
adash,at://did:plc:7t7hsf4hvvloo66qgccb5kt2/app.bsky.feed.post/3lovwrebzvs2e,10800,Unsafe,I am leaning slightly toward rude because it is pointed toward someone and uses very aggressive and swear language.,102.8,2026-05-11T06:46:30.059Z,Text,S8
adash,at://did:plc:ktsawwx4faaf45t7xhxgprwe/app.bsky.feed.post/3lyynjdn6wc2f,10801,Safe,NA.,20.9,2026-05-11T06:46:52.983Z,Text,
adash,at://did:plc:qtpajc6klalfv42itw3sk6ok/app.bsky.feed.post/3lvlp3ij4ok2a,10802,Safe,NA.,14.5,2026-05-11T06:47:06.636Z,Text,
adash,at://did:plc:tcnemjoknietnvtp7eubuhnu/app.bsky.feed.post/3lswr2eqeic23,10803,Safe,NA.,12.1,2026-05-11T06:47:18.342Z,Text,
adash,at://did:plc:xlulqhjwqq6alvjkht57sbm5/app.bsky.feed.post/3lntaubxlb426,10804,Safe,NA.,16.2,2026-05-11T06:47:33.733Z,Text|Image,
adash,at://did:plc:tcryudb4jsjdgh52cdc7ohbb/app.bsky.feed.post/3lnim3dmgsc26,751,Safe,NA.,18.6,2026-05-11T06:53:44.041Z,Text,
adash,at://did:plc:wsvcvxmzyivdhj5kx45pn7ga/app.bsky.feed.post/3m5tjxaf24k2x,752,Safe,NA.,15.9,2026-05-11T06:53:59.996Z,Text|Image,
adash,at://did:plc:jbvnehrrdqoulco4rf5gxg5r/app.bsky.feed.post/3mi2xkagwyj2l,753,Safe,NA.,234.5,2026-05-11T06:57:54.993Z,Text|Image,
adash,at://did:plc:h2lntyv57xgd7vsuc335lawi/app.bsky.feed.post/3m2a3dkwzds22,754,Safe,NA.,17.3,2026-05-11T06:58:12.467Z,Text|Image,
adash,at://did:plc:7lqwi7int7a3tkl2grmhk5gk/app.bsky.feed.post/3lspi6ckv4c2x,755,Unsafe,"The second part after the "","" makes this post rude and impolite toward someone.",40.1,2026-05-11T06:58:53.067Z,Text,S8
adash,at://did:plc:awdylpx6lzhik2n552ozqb2m/app.bsky.feed.post/3maclabgdr22h,756,Safe,NA.,18.8,2026-05-11T06:59:11.040Z,Text,
adash,at://did:plc:fsxil76eimxnu45b2cyka7ad/app.bsky.feed.post/3lyd53ehzq52q,757,Safe,NA.,18.9,2026-05-11T06:59:29.861Z,Text|Image,
adash,at://did:plc:r2dwwxwrwafoq5grw4dg6wg6/app.bsky.feed.post/3lqjmuisgmd2z,758,Safe,NA.,13,2026-05-11T06:59:42.556Z,Text,
adash,at://did:plc:2i2ayysyi5ejqdzon2a6rais/app.bsky.feed.post/3lslbnolyw32g,759,Safe,NA.,78.1,2026-05-11T07:01:02.789Z,Text|Video|Audio,
adash,at://did:plc:szipomdabbfgbincwnswwfgl/app.bsky.feed.post/3manfjyuatk2k,760,Safe,NA. Painting of a book cover.,32.2,2026-05-11T07:01:36.546Z,Text|Image,
adash,at://did:plc:nm6jyix6yzzqvinlampj22oi/app.bsky.feed.post/3lld7vnnqvk2y,761,Unsafe,"Both the images show nipples. Though no sexual action is being shown, hence Sexual and not porn.",45.5,2026-05-11T07:02:20.265Z,Text|Image,S2
adash,at://did:plc:2gwudthc2eqtzgp6kubbdqrb/app.bsky.feed.post/3m6abggbrdc2k,762,Unsafe,Sexual action being shown; and the image shows cartoons. So Porn and Sexual Figurative.,39.4,2026-05-11T07:02:58.073Z,Text|Image,"S1,S3"
adash,at://did:plc:sj46s4ufqfmqeq34ewaam6n4/app.bsky.feed.post/3l25o2qkrjs2t,763,Safe,NA.,32.1,2026-05-11T07:03:31.852Z,Text|Image,
adash,at://did:plc:7yl2zonhq6orxym6c4oqmusx/app.bsky.feed.post/3m4aylm5jl223,764,Safe,NA.,18.6,2026-05-11T07:03:48.284Z,Text,
adash,at://did:plc:t5ewt2kaw4blbl5yt227knri/app.bsky.feed.post/3lmwxn4bouk25,765,Unsafe,RUde comment directed at someone explicitly.,50.5,2026-05-11T07:04:40.110Z,Text,S8
adash,at://did:plc:inz4fkbbp7ms3ixufw6xuvdi/app.bsky.feed.post/3lvqe3ubc3z2p,766,Safe,NA.,19.4,2026-05-11T07:05:00.467Z,Text|Image,
adash,at://did:plc:eu6urrd67yaoywvt6nzcl6ou/app.bsky.feed.post/3lgdaaf6bjk2v,767,Safe,NA.,28.2,2026-05-11T07:05:27.336Z,Text,
adash,at://did:plc:6bj5igxny5mlyfh4es7x2byc/app.bsky.feed.post/3lx7ppc53id2d,768,Safe,NA.,12.1,2026-05-11T07:05:39.515Z,Text,
adash,at://did:plc:sj46s4ufqfmqeq34ewaam6n4/app.bsky.feed.post/3mhw3zvgtmu26,769,Safe,NA.,16.9,2026-05-11T07:05:57.415Z,Text|Image,
adash,at://did:plc:iddxnqxqpnbwgdqdlz7xcezw/app.bsky.feed.post/3lyjdj6rahc2l,770,Safe,"It is a bit rude-- if it is a comment to some post, it should be labeled but isolation it does not meet the bar imo.",45.1,2026-05-11T07:06:40.590Z,Text,
adash,at://did:plc:bqvc472qithrzzddqgzoiluc/app.bsky.feed.post/3m7vhzl24o22t,771,Safe,NA.,14.3,2026-05-11T07:06:58.692Z,Text,
adash,at://did:plc:oxo226vi7t2btjokm2buusoy/app.bsky.feed.post/3kjsxfny7ug23,772,Safe,NA.,17.3,2026-05-11T07:07:14.167Z,Text,
adash,at://did:plc:uh4errluyq5thgszrwwrtpuq/app.bsky.feed.post/3lkbox6i27k2z,773,Safe,NA.,17.6,2026-05-11T07:07:29.983Z,Text|Image,
adash,at://did:plc:oxo226vi7t2btjokm2buusoy/app.bsky.feed.post/3ldxvlcip5s2x,774,Safe,NA.,18.1,2026-05-11T07:07:50.066Z,Text|Image,
adash,at://did:plc:7lvxs46ecuisb5cymokc36mo/app.bsky.feed.post/3m46i6j5ehm2d,775,Unsafe,Partially nude image of a male; sexual intent and context.,33.6,2026-05-11T07:08:21.881Z,Image,"S1,S2"
adash,at://did:plc:l3mslatgpso7mle4kyjzqns5/app.bsky.feed.post/3lsz4rbyrz22z,776,Safe,Seems like News video link.,40.1,2026-05-11T07:09:01.951Z,Text|Image,
adash,at://did:plc:7xafxnfml2nza7cky757xk3w/app.bsky.feed.post/3lqanvarw3623,777,Unsafe,Partially nude & sexual intent.,22.3,2026-05-11T07:09:23.995Z,Image,"S2,S5"
adash,at://did:plc:azpq3hfq3llpowyqpjkqwgxs/app.bsky.feed.post/3ldjeluyhtk2r,778,Safe,NA.,19.3,2026-05-11T07:09:43.102Z,Text|Image,
adash,at://did:plc:4axjrogabkmmqt7mgkza5b5h/app.bsky.feed.post/3mb43vzdhos2r,779,Safe,NA.,9.6,2026-05-11T07:09:54.026Z,Text,
adash,at://did:plc:a3mv242azt5e24weajdciiws/app.bsky.feed.post/3lqti35z5g22m,780,Unsafe,Strong criticism but generic and targets a group of people based on their political ideology.,49.2,2026-05-11T07:10:42.634Z,Text,S6
adash,at://did:plc:m5syvtvhhzxlay25jp7k7dol/app.bsky.feed.post/3m34ozve6pk27,781,Safe,"Seems like a rude comment, but does not meet the guideline threshold.",45.1,2026-05-11T07:11:27.626Z,Text,
adash,at://did:plc:szogd7tnrcazqtpugfurdwuk/app.bsky.feed.post/3lro6e74we22n,782,Safe,NA.,25.5,2026-05-11T07:11:52.630Z,Text,
adash,at://did:plc:gvflnl4oje3twbomuqxmge2j/app.bsky.feed.post/3ma7d3fvnkk27,783,Safe,NA.,22.4,2026-05-11T07:12:15.281Z,Text|Image,
adash,at://did:plc:vovinwhtulbsx4mwfw26r5ni/app.bsky.feed.post/3lf6ufwxdsc24,784,Safe,NA.,14.1,2026-05-11T07:12:29.556Z,Text|Image,
adash,at://did:plc:lr36xv2l64jwtnyoaqem6z2z/app.bsky.feed.post/3lk7hhbvjkc2d,785,Safe,NA.,15.8,2026-05-11T07:12:44.907Z,Text|Image,
Ines,at://did:plc:szogd7tnrcazqtpugfurdwuk/app.bsky.feed.post/3lro6e74we22n,751,Safe,Safe,13.5,2026-05-11T08:00:08.418Z,Text,
Ines,at://did:plc:7lqwi7int7a3tkl2grmhk5gk/app.bsky.feed.post/3lspi6ckv4c2x,752,Safe,Frustration not rude,35.8,2026-05-11T08:00:43.164Z,Text,
Ines,at://did:plc:ylyw2frtxi3yo2zvbjh2t5k6/app.bsky.feed.post/3m7tonkv4ns2z,753,Unsafe,Sexual figurative,29.9,2026-05-11T08:01:14.606Z,Video,S3
Ines,at://did:plc:hfsekhhnrghpv7yddhgvvvlo/app.bsky.feed.post/3lqgq2epyzk2c,754,Unsafe,Hate and promotion of violence,50,2026-05-11T08:02:00.700Z,Text,"S6,S9"
Ines,at://did:plc:cwtda6vaktkwhmc7wwlnqlkg/app.bsky.feed.post/3lt24ponavs2d,755,Safe,Safe,121,2026-05-11T08:04:01.950Z,Text,
Ines,at://did:plc:obxfuxowaalvcyn7qas5sgsr/app.bsky.feed.post/3lxurevb6v22o,756,Safe,safe,5.8,2026-05-11T08:04:47.955Z,Image,
Ines,at://did:plc:lr36xv2l64jwtnyoaqem6z2z/app.bsky.feed.post/3lk7hhbvjkc2d,757,Safe,safe,19.4,2026-05-11T08:05:04.907Z,Text|Image,
Ines,at://did:plc:4aa2mtfyjewhfg7uinr7hti4/app.bsky.feed.post/3l667pmbw7q2p,758,Safe,safe,11.6,2026-05-11T08:05:16.643Z,Text|Image,
Ines,at://did:plc:ww2guk7phmd42zernthwz6gn/app.bsky.feed.post/3lyo7yhtsbs2y,759,Unsafe,sexual provocative,24.2,2026-05-11T08:05:40.593Z,Text|Image,S2
Ines,at://did:plc:oxo226vi7t2btjokm2buusoy/app.bsky.feed.post/3ldxvlcip5s2x,760,Safe,safe,13.8,2026-05-11T08:05:54.544Z,Text|Image,
Ines,at://did:plc:jfawwudhap6sj2plvz6eczag/app.bsky.feed.post/3lgarfa7hgk2m,761,Unsafe,use of retard,46.2,2026-05-11T08:06:41.030Z,Text,S8
Ines,at://did:plc:7lvxs46ecuisb5cymokc36mo/app.bsky.feed.post/3m46i6j5ehm2d,762,Unsafe,sexual nudity,15.2,2026-05-11T08:06:55.795Z,Image,S2
Ines,at://did:plc:sj46s4ufqfmqeq34ewaam6n4/app.bsky.feed.post/3lhwbbdzywy2m,763,Safe,safe,12.6,2026-05-11T08:07:09.019Z,Text|Image,
Ines,at://did:plc:gvflnl4oje3twbomuqxmge2j/app.bsky.feed.post/3ma7d3fvnkk27,764,Safe,safe,19.2,2026-05-11T08:07:27.767Z,Text|Image,
Ines,at://did:plc:m7rdsnannr5trrvsrme7qzpj/app.bsky.feed.post/3lvj2yuqkqm2d,765,Unsafe,porn,13.2,2026-05-11T08:07:40.567Z,Video,S1
Ines,at://did:plc:27dae3fb7udvpurtcckozuzl/app.bsky.feed.post/3lwgywvc2m22u,766,Safe,safe,10.7,2026-05-11T08:07:51.223Z,Text,
Ines,at://did:plc:mxzuau6m53jtdsbqe6f4laov/app.bsky.feed.post/3lrclnjqt4s2a,767,Safe,safe,12.4,2026-05-11T08:08:03.861Z,Text,
Ines,at://did:plc:szipomdabbfgbincwnswwfgl/app.bsky.feed.post/3manfjyuatk2k,768,Safe,safe,13.5,2026-05-11T08:08:17.793Z,Text|Image,
Ines,at://did:plc:gzfpiv4g6nxe63ajh6zj2je7/app.bsky.feed.post/3lo7eq6r2722z,769,Safe,safe,9,2026-05-11T08:08:27.462Z,Text,
Ines,at://did:plc:dqjhvcrtquycidwsixnuh5l5/app.bsky.feed.post/3lpg7szf4pc2b,770,Unsafe,porn,29.3,2026-05-11T08:08:56.525Z,Video,S1
Ines,at://did:plc:l3mslatgpso7mle4kyjzqns5/app.bsky.feed.post/3lsz4rbyrz22z,771,Safe,explosion not graphic,29.8,2026-05-11T08:09:25.977Z,Text|Image,
Ines,at://did:plc:tgv2jrcqubawzlvqn7ad75jk/app.bsky.feed.post/3lqxbz67zhs2j,772,Safe,safe,14.6,2026-05-11T08:09:40.832Z,Text|Image,
Ines,at://did:plc:oxo226vi7t2btjokm2buusoy/app.bsky.feed.post/3kjsxfny7ug23,773,Safe,safe,43.1,2026-05-11T08:10:23.571Z,Text,
Ines,at://did:plc:azpq3hfq3llpowyqpjkqwgxs/app.bsky.feed.post/3ldjeluyhtk2r,774,Safe,safe,14.7,2026-05-11T08:10:37.793Z,Text|Image,
Ines,at://did:plc:uh4errluyq5thgszrwwrtpuq/app.bsky.feed.post/3lkbox6i27k2z,775,Safe,safe,20.1,2026-05-11T08:11:00.022Z,Text|Image,
Ines,at://did:plc:7xafxnfml2nza7cky757xk3w/app.bsky.feed.post/3lqanvarw3623,776,Unsafe,sexual nude and invite,35,2026-05-11T08:11:36.900Z,Text|Image,"S2,S1"
Ines,at://did:plc:fsxil76eimxnu45b2cyka7ad/app.bsky.feed.post/3lyd53ehzq52q,777,Safe,safe,19.1,2026-05-11T08:11:53.752Z,Text|Image,
Ines,at://did:plc:5zn376ciobpmdugyvm4rjcxy/app.bsky.feed.post/3lztgzhxmjs23,778,Unsafe,promotion of violence,43.8,2026-05-11T08:12:37.824Z,Text,S9
Ines,at://did:plc:vovinwhtulbsx4mwfw26r5ni/app.bsky.feed.post/3lf6ufwxdsc24,779,Safe,safe,17.8,2026-05-11T08:12:54.751Z,Text|Image,
Ines,at://did:plc:xb55zyxyriag5iiku62icylx/app.bsky.feed.post/3lot5gloxzk2m,780,Safe,safe,10.9,2026-05-11T08:13:05.273Z,Text,
Ines,at://did:plc:6bj5igxny5mlyfh4es7x2byc/app.bsky.feed.post/3lx7ppc53id2d,781,Safe,safe,11.9,2026-05-11T08:13:16.910Z,Text,
Ines,at://did:plc:rlkeghn2vug3xn7ynfusw6ay/app.bsky.feed.post/3m4jxl5bqic2d,782,Safe,safe,16.9,2026-05-11T08:13:34.517Z,Text|Image,
Ines,at://did:plc:oxo226vi7t2btjokm2buusoy/app.bsky.feed.post/3lqxb7bx57s2q,783,Safe,safe,15.7,2026-05-11T08:13:50.209Z,Text,
Ines,at://did:plc:sr2rtxvrb5aueoypmaupbpgb/app.bsky.feed.post/3m3q7xgumls2g,784,Safe,there is no blood or anything,27.5,2026-05-11T08:14:16.510Z,Text|Image,
Ines,at://did:plc:foaoen4theocjhsefevk3y3v/app.bsky.feed.post/3lq6cl4vcp22t,785,Safe,safe,19.2,2026-05-11T08:14:37.093Z,Text,
Ines,at://did:plc:4axjrogabkmmqt7mgkza5b5h/app.bsky.feed.post/3mb43vzdhos2r,786,Safe,safe,10.8,2026-05-11T08:14:48.439Z,Text,
Ines,at://did:plc:3bybp6nqszlhuan2ch2cmv66/app.bsky.feed.post/3le7iizi5fk2i,787,Safe,safe,17.2,2026-05-11T08:15:05.199Z,Text,
Ines,at://did:plc:2fdgfq5z432eskcr4ktlvz67/app.bsky.feed.post/3lvlwmm34z22x,788,Unsafe,partail nudity,28.7,2026-05-11T08:15:34.521Z,Image,S5
Ines,at://did:plc:a3mv242azt5e24weajdciiws/app.bsky.feed.post/3lqti35z5g22m,789,Safe,not insulting,20.6,2026-05-11T08:15:52.979Z,Text,
Ines,at://did:plc:3bybp6nqszlhuan2ch2cmv66/app.bsky.feed.post/3kbp2oh2w6o24,790,Safe,safe,11.2,2026-05-11T08:16:04.370Z,Text,
Ines,at://did:plc:jbvnehrrdqoulco4rf5gxg5r/app.bsky.feed.post/3mi2xkagwyj2l,791,Safe,safe,10.3,2026-05-11T08:16:14.759Z,Text|Image,
Ines,at://did:plc:ouawcto6xmstxawsr7dqcu5p/app.bsky.feed.post/3m2nkksix3c2p,792,Unsafe,self cutting,16.2,2026-05-11T08:16:31.397Z,Image,S4
Ines,at://did:plc:sj46s4ufqfmqeq34ewaam6n4/app.bsky.feed.post/3m2kdsmdxok2e,793,Safe,safe,20.9,2026-05-11T08:16:52.193Z,Text|Image,
Ines,at://did:plc:3vb6v6biwx2eg5ai7s3kxck6/app.bsky.feed.post/3m7vpfoqht22b,794,Safe,game art,22.7,2026-05-11T08:17:14.384Z,Text|Image,
Ines,at://did:plc:enfbwofmpfrw7etiyq2wsk5o/app.bsky.feed.post/3lsemjlktxc2s,795,Unsafe,nude back,15.7,2026-05-11T08:17:41.082Z,Image,S5
Ines,at://did:plc:eu6urrd67yaoywvt6nzcl6ou/app.bsky.feed.post/3lgdaaf6bjk2v,796,Safe,safe,30.4,2026-05-11T08:18:02.467Z,Text,
Ines,at://did:plc:iddxnqxqpnbwgdqdlz7xcezw/app.bsky.feed.post/3lyjdj6rahc2l,797,Safe,no context,17,2026-05-11T08:18:19.218Z,Text,
Ines,at://did:plc:cgzn3fekecniq72j5na7zuvs/app.bsky.feed.post/3m6fdxjb77c2j,798,Unsafe,nudity,15.8,2026-05-11T08:18:35.311Z,Image,S5
Ines,at://did:plc:eu6urrd67yaoywvt6nzcl6ou/app.bsky.feed.post/3loykx4qsek2q,799,Safe,safe,25.6,2026-05-11T08:19:00.855Z,Text,
Ines,at://did:plc:sj46s4ufqfmqeq34ewaam6n4/app.bsky.feed.post/3l25o2qkrjs2t,800,Safe,safe,12.1,2026-05-11T08:19:14.789Z,Text|Image,
adash,at://did:plc:foaoen4theocjhsefevk3y3v/app.bsky.feed.post/3lq6cl4vcp22t,786,Safe,This is borderline intolerant and rude  but it seems more like a heated criticism of a bot account.,255.1,2026-05-11T08:40:19.138Z,Text,
adash,at://did:plc:cwtda6vaktkwhmc7wwlnqlkg/app.bsky.feed.post/3lt24ponavs2d,787,Safe,NA.,23.8,2026-05-11T08:40:43.326Z,Text,
adash,at://did:plc:ylyw2frtxi3yo2zvbjh2t5k6/app.bsky.feed.post/3m7tonkv4ns2z,788,Unsafe,Video contains sexual acts performed by cartoon characters.,68.3,2026-05-11T08:41:50.283Z,Text|Video,"S1,S3"
adash,at://did:plc:3bybp6nqszlhuan2ch2cmv66/app.bsky.feed.post/3kbp2oh2w6o24,789,Safe,NA.,20.2,2026-05-11T08:42:10.738Z,Text,
adash,at://did:plc:eu6urrd67yaoywvt6nzcl6ou/app.bsky.feed.post/3lj2vfuucic2e,790,Safe,NA.,37.1,2026-05-11T08:42:47.893Z,Text,
adash,at://did:plc:mxzuau6m53jtdsbqe6f4laov/app.bsky.feed.post/3lrclnjqt4s2a,791,Safe,NA.,31.6,2026-05-11T08:43:19.573Z,Text,
adash,at://did:plc:qqxqxgdu5z3he2piqfbfaku4/app.bsky.feed.post/3lqpprv6cbz2x,792,Safe,NA.,30.2,2026-05-11T08:43:51.719Z,Text|Image,
adash,at://did:plc:nyxviptfyic2lvuorkr5yy3y/app.bsky.feed.post/3lr7sbvytbk2a,793,Safe,NA.,26.5,2026-05-11T08:44:16.116Z,Text|Image,
adash,at://did:plc:2fdgfq5z432eskcr4ktlvz67/app.bsky.feed.post/3lvlwmm34z22x,794,Unsafe,Partial nudity in the images.,276.4,2026-05-11T08:48:51.847Z,Image,S5
adash,at://did:plc:27dae3fb7udvpurtcckozuzl/app.bsky.feed.post/3lwgywvc2m22u,795,Safe,I am not fully understanding it yet.,116.6,2026-05-11T08:50:50.983Z,Text,
adash,at://did:plc:m7rdsnannr5trrvsrme7qzpj/app.bsky.feed.post/3lvj2yuqkqm2d,796,Unsafe,Partial nudity; although the text reads foot lover.,97,2026-05-11T08:52:25.553Z,Video,S2
adash,at://did:plc:2lafeuyimmxzsfsvhy2j5vpw/app.bsky.feed.post/3m5mo47selc2r,797,Safe,NA.,17,2026-05-11T08:52:42.935Z,Text|Image,
adash,at://did:plc:b74e3fdqe26mv2hizwmjs67l/app.bsky.feed.post/3ln4d3aemek2a,798,Safe,"While some of the pictures shown are naked human sketches, but I would consider them as art more than obscenity.",80.3,2026-05-11T08:54:02.932Z,Text|Image,
adash,at://did:plc:baiivtfmcv26bmwx2phtprq7/app.bsky.feed.post/3llvl3hjv2c2m,799,Unsafe,Political intolerance.,24.5,2026-05-11T08:54:26.053Z,Text,S6
adash,at://did:plc:mgmem3ybxat7iy75p3b5qz4i/app.bsky.feed.post/3lybx3uzjwc2d,800,Unsafe,Sexual intent.,34.6,2026-05-11T08:55:00.718Z,Image,S2
Ines,at://did:plc:xsawiprup5fxw7tchcyn3d37/app.bsky.feed.post/3mau6775n4k2o,20001,Safe,art not realy sexual the nudity doesnt reach the threshold i think,51.6,2026-05-11T10:02:05.641Z,Text|Image,
Ines,at://did:plc:utovjbyfkogejfr25pepx264/app.bsky.feed.post/3lpyi5g6gss2v,20002,Safe,not explicit nudity,68.6,2026-05-11T10:03:16.115Z,Text|Image,
Ines,at://did:plc:rdox3s62vxed4mgie2preffv/app.bsky.feed.post/3lyhox4bges2f,20003,Safe,the claims are islamophobe but its not discrimination or hate,109.2,2026-05-11T10:05:06.778Z,Text|Image,
Ines,at://did:plc:f4oqdtxlkpufbr4mgqagyvpv/app.bsky.feed.post/3lknxlmpjhw2d,20004,Unsafe,self harm,57.3,2026-05-11T10:06:04.065Z,Image,S4
Ines,at://did:plc:cu2z4svlcm2fzzthduh5ucb6/app.bsky.feed.post/3lpodhprhis2z,20005,Safe,"this is an argument , saying that people can tell trans from cis woman  is not discrimination",155.6,2026-05-11T10:08:37.273Z,Text,
Ines,at://did:plc:2ayyl5ch7hlhhoxmsjneokwq/app.bsky.feed.post/3lpp4xszcak2t,20006,Unsafe,Disrespectful,104.7,2026-05-11T10:10:22.501Z,Text,S8
Ines,at://did:plc:tqz3dqcbywqjz33lvpdydeqt/app.bsky.feed.post/3m52r3tstc22q,20007,Safe,quoting what other poeple are saying,43,2026-05-11T10:11:05.772Z,Text,
Ines,at://did:plc:x2ln33koqajvynnkttcdxskg/app.bsky.feed.post/3m44vxed5mk2c,20008,Unsafe,male gentials,23.5,2026-05-11T10:11:28.830Z,Text|Image,S2
Ines,at://did:plc:pehrgxoh2f4nooedguradlbj/app.bsky.feed.post/3lphsnofvlc2g,20009,Unsafe,male gentials,16.6,2026-05-11T10:11:47.531Z,Image,S2
Ines,at://did:plc:bkoxgchrtpngctmvopxkavj7/app.bsky.feed.post/3ltq7rf46qc2x,20010,Safe,i dont think bitch is rude,72,2026-05-11T10:12:57.560Z,Text,
Ines,at://did:plc:4magbjtnd56hyncnvxdz2rxw/app.bsky.feed.post/3m7fh7ig5bs2e,20011,Unsafe,porn,18.1,2026-05-11T10:13:15.156Z,Video,S1
adash,at://did:plc:rz3gl2vp4eqhnd72pzas3end/app.bsky.feed.post/3lv7m5bvq2k27,10805,Safe,NA.,22.1,2026-05-11T10:15:14.322Z,Text,
adash,at://did:plc:imbufyt4dm2zghzvj5vcqujd/app.bsky.feed.post/3m3bsjhwy4k2v,10806,Safe,NA.,41.9,2026-05-11T10:15:53.806Z,Text,
