video_id,summary,category,color_composition,keywords,creator_demographic,political_leaning,misinformation_indicators,sentiment,tone,hateful_content,hateful_explanation,hateful_target,hateful_severity,graphic_content,threatening_content,illicit_content,self_harm
7331551109649059115,"The video depicts a series of four black and white images featuring a cat playing musical instruments, such as a cello and a violin. The cat's expression is somewhat discontented in the first three images, but it becomes more neutral in the last image. There is no additional context provided by any audio or text in the frames.",Entertainment & Shows,Monochrome,"cat, musical instrument, cello, violin, black and white",Unknown,Unknown,None,Neutral,Neutral,No,NA,NA,NA,No,No,No,No
7397793782122564896,"The video shows a person relaxing on their bed, wearing a white lace top and a gold necklace. They gesture with their hands, which have long, manicured nails, showcasing rings on their fingers. The person appears to be talking about social media and their experiences with body image, expressing disbelief and frustration about liking stories of girls in bikinis, mentioning the effort involved in posting similar content. The tone is casual and reflective.",People & Blogs,Naturalistic,"relaxing, rings, white top, gold necklace, manicured nails, hand gestures, girl stories on social media, body image, bikinis, social media posts",,Neutral,None,Neutral,Casual,No,NA,NA,NA,No,No,No,No
7364919962856607018,"The speaker discusses a personal milestone of posting personal childhood photos on social media without fear of repercussions, such as profile picture misuse. They express happiness in having created a safe space. The speaker recalls past events like being on a news viral trend and shows various childhood photos.",People & Blogs,Naturalistic,"childhood, profile pictures, safe space",,,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7293441357169937666,"An animated character is featured in various scenes engaging with colorful and well-maintained cars, including an orange sports car, a white car with neon green accents, a pink retro-style car labeled 'RETO HAVOC,' and a white car labeled 'SUPRA WHD 22.' The character interacts with the cars by standing on them and displaying different emotions. The video has a cheerful and playful tone.",Autos & Vehicles,Colorful,"animated character, sports cars, interaction",,Neutral,None,Neutral,Cheerful,No,NA,NA,NA,No,No,No,No
7226368631268019482,"The video appears to be setting up for creating an Instagram story featuring a song. The content is focused on suggesting song choices for an Instagram story, specifically targeting content suitable for a crush. The clip is static, showing a close-up of a person, and includes overlaid text listing suggestions for romantic-themed songs with accompanying lyrics.","Music, Singing, & Dancing",Saturated,"['Songs', 'Insta Story', 'Crush Edition', 'Every Time']",,Neutral,None,Neutral,Neutral,No,NA,NA,NA,No,No,No,No
7369594137928109345,"A person stands in front of a freezer, examining the prices and details of frozen food items, specifically Mr. Brain's Pork Faggots. The person seems confused and questions the product name and price.",Food,Bright,"Mr. Brain's, Pork Faggots, freezer, price, frozen food, grocery shopping",,Neutral,None,Neutral,Curious,No,NA,NA,NA,No,No,No,No
7371855904813157664,"Two individuals, Julia and Amelie, are standing in a room discussing their pre-summer stats, which include a countdown, status, stage, sport score, happiness rate, and height. The atmosphere is casual and light-hearted.",Daily Life,Colorful,"pre-summer stats, Julia, Amelie, happiness rate, sport score, countdown, talking, single, height, stage",,Neutral,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7330275353325227297,"The video features a man named Anthony Lofredo from Montpellier, France, who aims to transform himself into a 'Black Alien' by undergoing gradual self-modifications. These transformations include extensive tattooing, plastic surgery, and changes to his physical features like removing his tongue, nose, ears, and teeth, as well as coloring them black. He plans to continue his alterations with additional surgeries such as leg amputations and to become thinner. Anthony's motivations include wanting to appear different and not being accepted in public places like restaurants. The video combines personal narrative with visual examples of his body art and transformations.",People & Blogs,Colorful,"Anthony Lofredo, Black Alien, transformation, tattoos, plastic surgery, Montpellier",,Neutral,None,Neutral,Neutral,No,NA,NA,NA,Yes,No,No,No
7327164126822763808,"The video showcases a series of military women's parades from different countries including Russia, China, Vietnam, and North Korea, highlighting their formal uniformed marches during public events. Soldiers from Russia are first shown, followed by those from China in a grand assembly. The video then focuses on women soldiers from Russia, China, Vietnam, South Korea, and North Korea, with each country's soldiers marching in coordinated formation. The text on screen indicates the respective country each parade represents. The music in the background is upbeat.",,,,,,,,,,,,,,,,
7359943972216638736,"The video depicts a protest in an urban street setting. Police officers are present, monitoring the crowd of protestors. Protestors, some in orange vests and holding Palestinian flags, march peacefully, while others are holding signs and banners. The banners have German text advocating for justice for Palestine, opposing apartheid, and criticizing the lack of criminalization for solidarity actions. The atmosphere is charged with a sense of solidarity and determination, as the demonstrators hold up various signs and chant in support of Palestine. The background shows urban architecture with modern buildings and businesses. The overall sentiment is one of social activism, with the protest focusing on political and human rights issues related to Palestine.","News, Politics",Naturalistic,"protest, police, Palestine, justice, apartheid, solidarity, German text, banner, Palestinian flags",,Left,None,Positive,"Anger, Sadness, Surprise",No,NA,NA,NA,No,No,No,No
7344108969151008001,"The video captures a vibrant wedding reception with attendees dressed in formal attire. It features two men, one holding a glass, likely toasting. A man and a woman are seen walking around, and the wedding party sits at a separate table. The wedding reception atmosphere is joyful, with attendees mingling, conversing, and enjoying the event. The caption humorously notes an inside joke about Damian’s love for cookies.",Travel & Events,Colorful,"wedding, reception, formal attire, glass, toasting",,Neutral,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
